target_scenario,feature_set,context_group,variant,shuffle_id,target_classifiers,datasets_used,n_statistical_features,target_classes,n_classes,n_repeats,n_splits,accuracy,f1_macro,f1_weighted,mean_regret,median_regret,p90_regret,mean_normalized_regret,zero_regret_rate,within_1pp_rate,within_5pp_rate
simple3_available,domain_label_score_shuffled,domain,shuffled,19.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6818965517241379,0.422178554230561,0.6395770774603545,0.01828380129614732,0.0,0.057620222412318546,0.02363010410997508,0.7068965517241379,0.8189655172413793,0.8896551724137931
simple3_available,domain_label_score_shuffled,domain,shuffled,20.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6724137931034483,0.414912687617138,0.6311778436335252,0.01864478110706768,0.0,0.06549546632124359,0.02431713799850077,0.6974137931034483,0.8172413793103448,0.8870689655172413
simple3_available,domain_label_score_shuffled,domain,shuffled,21.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6758620689655173,0.4193984962406015,0.6358115115374644,0.018853317395806483,0.0,0.06549546632124359,0.02460709444459316,0.7,0.8155172413793104,0.8870689655172413
simple3_available,domain_label_score_shuffled,domain,shuffled,22.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6862068965517242,0.4197789186355501,0.643346606921236,0.017578786155624006,0.0,0.05708050816371946,0.022925715672276383,0.7112068965517241,0.8267241379310345,0.8939655172413793
simple3_available,domain_label_score_shuffled,domain,shuffled,23.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6672413793103448,0.3979960002474074,0.6205773265357919,0.018967888625920085,0.0,0.06549546632124359,0.024821126262487843,0.6896551724137931,0.8077586206896552,0.8827586206896552
simple3_available,domain_label_score_shuffled,domain,shuffled,24.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6646551724137931,0.4008713559314345,0.62177834174752,0.018849965690745294,0.0,0.06549546632124359,0.024563063617213114,0.6913793103448276,0.8094827586206896,0.8853448275862069
simple3_available,domain_label_score_shuffled,domain,shuffled,25.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6879310344827586,0.4174912649138413,0.6423500836588666,0.017620861208211862,0.0,0.05708050816371946,0.02278662809935183,0.7137931034482758,0.8284482758620689,0.8974137931034483
simple3_available,domain_label_score_shuffled,domain,shuffled,26.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6741379310344827,0.42271667908567423,0.6299294068947714,0.018749641911409373,0.0,0.057620222412318546,0.02439502589510655,0.6982758620689655,0.8155172413793104,0.8870689655172413
simple3_available,domain_label_score_shuffled,domain,shuffled,27.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.678448275862069,0.4202764900965319,0.6372394396261963,0.018048103673419028,0.0,0.05708050816371946,0.023331007311516664,0.7034482758620689,0.8241379310344827,0.8948275862068965
simple3_available,domain_label_score_shuffled,domain,shuffled,28.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6732758620689655,0.4076722016339514,0.6299820285232756,0.018998013364553062,0.0,0.05711245734734755,0.024582063547113207,0.6982758620689655,0.8163793103448276,0.8887931034482759
simple3_available,domain_label_score_shuffled,domain,shuffled,29.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6741379310344827,0.4202596475792435,0.6320020130862127,0.01839177336559579,0.0,0.05708050816371946,0.02351797904048413,0.7,0.8189655172413793,0.8948275862068965
simple3_available,semantic_tags_fixed_vocab_shuffled,semantic,shuffled,0.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6741379310344827,0.4123095846916393,0.6298456942832678,0.01879014744960242,0.0,0.05711245734734755,0.02456465757106527,0.7025862068965517,0.8172413793103448,0.8905172413793103
simple3_available,semantic_tags_fixed_vocab_shuffled,semantic,shuffled,1.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6793103448275862,0.41698298538274564,0.6393241141640748,0.018089941347637035,0.0,0.06549546632124359,0.02284532771435579,0.7025862068965517,0.8206896551724138,0.8836206896551724
simple3_available,semantic_tags_fixed_vocab_shuffled,semantic,shuffled,2.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6612068965517242,0.39769898946259685,0.6141633339446939,0.020008157871459598,0.0,0.06549546632124359,0.02613121460723454,0.6870689655172414,0.7991379310344827,0.871551724137931
simple3_available,semantic_tags_fixed_vocab_shuffled,semantic,shuffled,3.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6637931034482759,0.39229904196982285,0.615509743836165,0.018348711979016545,0.0,0.05711245734734755,0.023346922760639478,0.6931034482758621,0.8163793103448276,0.8922413793103449
simple3_available,semantic_tags_fixed_vocab_shuffled,semantic,shuffled,4.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6801724137931034,0.4131724928991523,0.6366382624760297,0.017837268514348862,0.0,0.046071012022641376,0.02319603489074431,0.7043103448275863,0.825,0.9008620689655172
simple3_available,semantic_tags_fixed_vocab_shuffled,semantic,shuffled,5.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6741379310344827,0.40783267952477537,0.6304482991251892,0.01840260381655115,0.0,0.05960222412318239,0.023478149057476035,0.6974137931034483,0.8086206896551724,0.881896551724138
simple3_available,semantic_tags_fixed_vocab_shuffled,semantic,shuffled,6.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6689655172413793,0.3970935683172348,0.6166008561370159,0.01988654893970434,0.0,0.05740000000000001,0.025311302567024026,0.6982758620689655,0.8077586206896552,0.8844827586206897
simple3_available,semantic_tags_fixed_vocab_shuffled,semantic,shuffled,7.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6862068965517242,0.4115890083632019,0.6374212087504635,0.01793590489360363,0.0,0.054993765102086575,0.023353580412722345,0.7120689655172414,0.8258620689655173,0.8982758620689655
simple3_available,semantic_tags_fixed_vocab_shuffled,semantic,shuffled,8.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6758620689655173,0.40538078238881453,0.6292569704103771,0.01795824081229882,0.0,0.05708050816371946,0.023395114734896815,0.7068965517241379,0.8258620689655173,0.8931034482758621
simple3_available,semantic_tags_fixed_vocab_shuffled,semantic,shuffled,9.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6681034482758621,0.3970130549265243,0.620346069981994,0.020267404047270843,0.0,0.07022871314411683,0.02580054634994417,0.6913793103448276,0.8120689655172414,0.8844827586206897
simple3_available,semantic_tags_fixed_vocab_shuffled,semantic,shuffled,10.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6741379310344827,0.3973353305832017,0.6226080626792321,0.02054776448325238,0.0,0.06549546632124359,0.025798809534986908,0.7,0.8120689655172414,0.8862068965517241
simple3_available,semantic_tags_fixed_vocab_shuffled,semantic,shuffled,11.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6913793103448276,0.42829823726443683,0.6476912393405511,0.0171994295809603,0.0,0.04590272431351894,0.02210651254036837,0.7189655172413794,0.8327586206896552,0.9008620689655172
simple3_available,semantic_tags_fixed_vocab_shuffled,semantic,shuffled,12.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6681034482758621,0.40167437927837507,0.6200661161042447,0.018350510602635612,0.0,0.05708050816371946,0.023647602887246787,0.696551724137931,0.821551724137931,0.8939655172413793
simple3_available,semantic_tags_fixed_vocab_shuffled,semantic,shuffled,13.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6948275862068966,0.4298004534299796,0.6510624047753245,0.016160850057096464,0.0,0.038461538461538214,0.020908926092077673,0.7172413793103448,0.843103448275862,0.9094827586206896
simple3_available,semantic_tags_fixed_vocab_shuffled,semantic,shuffled,14.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6793103448275862,0.41114169074813084,0.6346491935675207,0.018263330848847504,0.0,0.05708050816371946,0.023997430530158948,0.7077586206896552,0.8241379310344827,0.8922413793103449
simple3_available,semantic_tags_fixed_vocab_shuffled,semantic,shuffled,15.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6672413793103448,0.4059521926538961,0.6225930866069503,0.019517093764634515,0.0,0.06549546632124359,0.02519022781831496,0.6956896551724138,0.8086206896551724,0.881896551724138
simple3_available,semantic_tags_fixed_vocab_shuffled,semantic,shuffled,16.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6672413793103448,0.40690167684624595,0.6235677693609791,0.019622678209609095,0.0,0.06549546632124359,0.02545857464942932,0.6905172413793104,0.8060344827586207,0.8827586206896552
simple3_available,semantic_tags_fixed_vocab_shuffled,semantic,shuffled,17.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.678448275862069,0.4147990419616663,0.6334150375269858,0.017978335151147787,0.0,0.05960222412318239,0.02344692836547822,0.6982758620689655,0.8146551724137931,0.8810344827586207
simple3_available,semantic_tags_fixed_vocab_shuffled,semantic,shuffled,18.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6724137931034483,0.4230411791462765,0.6328147813108448,0.017759029095931297,0.0,0.05708050816371946,0.022566291010159303,0.6982758620689655,0.8137931034482758,0.8931034482758621
simple3_available,semantic_tags_fixed_vocab_shuffled,semantic,shuffled,19.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6870689655172414,0.4206172011045696,0.6405165425660926,0.01711851574853476,0.0,0.04590272431351894,0.02170374328851603,0.7155172413793104,0.8258620689655173,0.9017241379310345
simple3_available,semantic_tags_fixed_vocab_shuffled,semantic,shuffled,20.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6594827586206896,0.39660433269041445,0.6132433926756081,0.021127866853948397,0.0,0.07022871314411683,0.026800997291041868,0.6836206896551724,0.7982758620689655,0.8724137931034482
simple3_available,semantic_tags_fixed_vocab_shuffled,semantic,shuffled,21.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6844827586206896,0.4457176727243743,0.6432790223060899,0.01796236777569416,0.0,0.05708050816371946,0.022794182350227222,0.7112068965517241,0.825,0.8948275862068965
simple3_available,semantic_tags_fixed_vocab_shuffled,semantic,shuffled,22.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6853448275862069,0.4127331633871343,0.6378809173637302,0.017457027677467277,0.0,0.05708050816371946,0.022797145998005825,0.7112068965517241,0.8275862068965517,0.8991379310344828
simple3_available,semantic_tags_fixed_vocab_shuffled,semantic,shuffled,23.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6603448275862069,0.3911109870148806,0.6132112258519835,0.020527316663010612,0.0,0.07022871314411683,0.0266606600726023,0.6793103448275862,0.8008620689655173,0.8724137931034482
simple3_available,semantic_tags_fixed_vocab_shuffled,semantic,shuffled,24.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6715517241379311,0.4079256600137773,0.6254129325928454,0.01873157876016868,0.0,0.05740000000000001,0.024551034717540617,0.696551724137931,0.8120689655172414,0.8879310344827587
simple3_available,semantic_tags_fixed_vocab_shuffled,semantic,shuffled,25.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.7017241379310345,0.42462825512248115,0.6526347280153981,0.01661023674021625,0.0,0.04590272431351894,0.02121885017487622,0.728448275862069,0.8396551724137931,0.9043103448275862
simple3_available,semantic_tags_fixed_vocab_shuffled,semantic,shuffled,26.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6551724137931034,0.3838112133592632,0.6059808447061543,0.02007672097987894,0.0,0.07022871314411683,0.025831705650306347,0.6853448275862069,0.8,0.8741379310344828
simple3_available,semantic_tags_fixed_vocab_shuffled,semantic,shuffled,27.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6758620689655173,0.4163875362746545,0.6290721214757827,0.019226449827714584,0.0,0.07022871314411683,0.02530667067565398,0.7034482758620689,0.8172413793103448,0.8862068965517241
simple3_available,semantic_tags_fixed_vocab_shuffled,semantic,shuffled,28.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6698275862068965,0.4009402379638504,0.623860915233766,0.020700783493440882,0.0,0.06549546632124359,0.026568555964141323,0.6931034482758621,0.8094827586206896,0.8793103448275862
simple3_available,semantic_tags_fixed_vocab_shuffled,semantic,shuffled,29.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6724137931034483,0.40498425065899113,0.6236192932470227,0.019462478833219186,0.0,0.05820954663212547,0.024880356618218746,0.6974137931034483,0.821551724137931,0.8896551724137931
simple3_available,context_full_shuffled,full,shuffled,0.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6603448275862069,0.39652425136504227,0.6132939618967448,0.019108347334579553,0.0,0.057620222412318546,0.024538846857777862,0.6913793103448276,0.8077586206896552,0.881896551724138
simple3_available,context_full_shuffled,full,shuffled,1.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.675,0.4251980852265947,0.6362655302057565,0.018483905749438218,0.0,0.06549546632124359,0.02346837442493716,0.6991379310344827,0.8137931034482758,0.881896551724138
simple3_available,context_full_shuffled,full,shuffled,2.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6551724137931034,0.3875662591537212,0.6086346361702869,0.020735293607557933,0.0,0.07022871314411683,0.026974973241087614,0.6801724137931034,0.7956896551724137,0.8646551724137931
simple3_available,context_full_shuffled,full,shuffled,3.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6655172413793103,0.39573410289457134,0.6186722379559608,0.019205449699955985,0.0,0.05740000000000001,0.024330773571347296,0.6948275862068966,0.8181034482758621,0.8879310344827587
simple3_available,context_full_shuffled,full,shuffled,4.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.678448275862069,0.4104687606017567,0.6339837207492071,0.018550230431865797,0.0,0.05708050816371946,0.024254911294079955,0.7008620689655173,0.8189655172413793,0.8922413793103449
simple3_available,context_full_shuffled,full,shuffled,5.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6732758620689655,0.40545581773651945,0.6283480836566137,0.018686587104688294,0.0,0.05960222412318239,0.023869936311799986,0.6982758620689655,0.8103448275862069,0.8810344827586207
simple3_available,context_full_shuffled,full,shuffled,6.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6672413793103448,0.390612361004309,0.6112011222979575,0.020047027918350894,0.0,0.05820954663212547,0.025845156442880043,0.6956896551724138,0.8094827586206896,0.8827586206896552
simple3_available,context_full_shuffled,full,shuffled,7.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6758620689655173,0.39979555368276487,0.6250336012554155,0.018885219012297914,0.0,0.05708050816371946,0.024744876371324005,0.7008620689655173,0.8189655172413793,0.8922413793103449
simple3_available,context_full_shuffled,full,shuffled,8.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6689655172413793,0.4037361752603615,0.6217329500750082,0.018972851229390547,0.0,0.06549546632124359,0.024677787729680826,0.7017241379310345,0.8163793103448276,0.8827586206896552
simple3_available,context_full_shuffled,full,shuffled,9.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6724137931034483,0.398017537469795,0.6227556915208463,0.019872408274333665,0.0,0.05740000000000001,0.025245313692022233,0.696551724137931,0.8189655172413793,0.8905172413793103
simple3_available,context_full_shuffled,full,shuffled,10.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6698275862068965,0.3972228971237925,0.6168576231771409,0.02113289665426028,0.0,0.06596879100353156,0.02651001824110995,0.696551724137931,0.8060344827586207,0.8836206896551724
simple3_available,context_full_shuffled,full,shuffled,11.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.678448275862069,0.4040304047254635,0.6291380327149707,0.01796820289609275,0.0,0.05708050816371946,0.023430777667527082,0.7077586206896552,0.8241379310344827,0.8931034482758621
simple3_available,context_full_shuffled,full,shuffled,12.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6543103448275862,0.39310075449502957,0.6050807062137208,0.019473730996263268,0.0,0.06549546632124359,0.025008586733086244,0.6810344827586207,0.8086206896551724,0.8827586206896552
simple3_available,context_full_shuffled,full,shuffled,13.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6887931034482758,0.42065573188729477,0.64604977816454,0.016371569290989877,0.0,0.038461538461538214,0.02099042812574565,0.7103448275862069,0.8379310344827586,0.9051724137931034
simple3_available,context_full_shuffled,full,shuffled,14.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6922413793103448,0.42050742240215927,0.6461911210386709,0.0175859587279809,0.0,0.047585601404740996,0.022638568470444955,0.7206896551724138,0.8344827586206897,0.9008620689655172
simple3_available,context_full_shuffled,full,shuffled,15.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6672413793103448,0.4041081268082145,0.6213506592030672,0.018687668230314775,0.0,0.05740000000000001,0.02408104694794542,0.696551724137931,0.8137931034482758,0.8887931034482759
simple3_available,context_full_shuffled,full,shuffled,16.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.656896551724138,0.3867644398252401,0.6088240740187675,0.02061220062947965,0.0,0.06549546632124359,0.02651720659442129,0.6810344827586207,0.8008620689655173,0.8775862068965518
simple3_available,context_full_shuffled,full,shuffled,17.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6905172413793104,0.42045768498970465,0.6416239305868999,0.016586780696219546,0.0,0.05708050816371946,0.02137399056073303,0.7112068965517241,0.8275862068965517,0.8913793103448275
simple3_available,context_full_shuffled,full,shuffled,18.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6767241379310345,0.4203742893931917,0.6363806981212463,0.01780503383930344,0.0,0.05711245734734755,0.02248853885914011,0.7034482758620689,0.8181034482758621,0.8913793103448275
simple3_available,context_full_shuffled,full,shuffled,19.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.696551724137931,0.43523517793060157,0.6505825627838102,0.016762327943150104,0.0,0.04590272431351894,0.021142041838219806,0.7224137931034482,0.8318965517241379,0.9043103448275862
simple3_available,context_full_shuffled,full,shuffled,20.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6620689655172414,0.40470398744739106,0.6166963592320114,0.020901755871862496,0.0,0.07022871314411683,0.026621722890225963,0.6853448275862069,0.8017241379310345,0.8741379310344828
simple3_available,context_full_shuffled,full,shuffled,21.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6758620689655173,0.43112640072388797,0.6325211961065483,0.018345196633000358,0.0,0.05711245734734755,0.023587036691628104,0.7043103448275863,0.8181034482758621,0.8913793103448275
simple3_available,context_full_shuffled,full,shuffled,22.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6801724137931034,0.4087689549138764,0.6332412136852233,0.017509763297007014,0.0,0.05708050816371946,0.022591167952763506,0.7060344827586207,0.8258620689655173,0.8974137931034483
simple3_available,context_full_shuffled,full,shuffled,23.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6586206896551724,0.3871467727366123,0.6096004971427128,0.020632531360101975,0.0,0.07022871314411683,0.026849724275909034,0.6793103448275862,0.7982758620689655,0.8706896551724138
simple3_available,context_full_shuffled,full,shuffled,24.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6758620689655173,0.39852047922692657,0.6240352191620675,0.018611278706109527,0.0,0.05740000000000001,0.02400144489787501,0.7043103448275863,0.8163793103448276,0.8887931034482759
simple3_available,context_full_shuffled,full,shuffled,25.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6948275862068966,0.41389674766105444,0.6422340789739288,0.01740467853400299,0.0,0.047585601404740996,0.022535961935135768,0.721551724137931,0.8353448275862069,0.9008620689655172
simple3_available,context_full_shuffled,full,shuffled,26.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6672413793103448,0.4178292546049527,0.6204750933256323,0.019783420369361256,0.0,0.06549546632124359,0.02503047175336055,0.6896551724137931,0.803448275862069,0.878448275862069
simple3_available,context_full_shuffled,full,shuffled,27.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6767241379310345,0.4220633606864204,0.6344590260519354,0.019413195441368932,0.0,0.07022871314411683,0.025503751292663596,0.6991379310344827,0.8172413793103448,0.8836206896551724
simple3_available,context_full_shuffled,full,shuffled,28.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6629310344827586,0.3899172619152429,0.6132472348845855,0.0215099675538986,0.0,0.06596879100353156,0.027494907589187483,0.6887931034482758,0.8043103448275862,0.875
simple3_available,context_full_shuffled,full,shuffled,29.0,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6818965517241379,0.41715909281321734,0.6324546832016806,0.01883069061157452,0.0,0.048535092080640135,0.024031827066435463,0.7068965517241379,0.8310344827586207,0.9
simple3_same107,stats_only,none,real,,"DecisionTree, LogisticRegression, Perceptron",107,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6588785046728972,0.40666975572169345,0.6148882266812999,0.019444170344327313,0.0,0.07022871314411683,0.02493761300671743,0.6869158878504673,0.8186915887850468,0.888785046728972
simple3_same107,domain_label_score,domain,real,,"DecisionTree, LogisticRegression, Perceptron",107,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6813084112149532,0.4266527179106882,0.6382549418156555,0.01754645906200758,0.0,0.038461538461538214,0.022145318622511026,0.7074766355140187,0.8401869158878504,0.9074766355140187
simple3_same107,semantic_tags_fixed_vocab,semantic,real,,"DecisionTree, LogisticRegression, Perceptron",107,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6728971962616822,0.41692095091787845,0.6276800642261542,0.017001963627931115,0.0,0.04607101202264118,0.02152881571198704,0.7037383177570093,0.8355140186915888,0.9018691588785047
simple3_same107,context_full,full,real,,"DecisionTree, LogisticRegression, Perceptron",107,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6831775700934579,0.43284632556822933,0.6433990242769153,0.016476377713421718,0.0,0.038461538461538214,0.020600453687568302,0.711214953271028,0.8448598130841122,0.9158878504672897
simple3_same107,domain_label_score_shuffled,domain,shuffled,0.0,"DecisionTree, LogisticRegression, Perceptron",107,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6598130841121496,0.4078597134070536,0.6162166135361445,0.0184314091446328,0.0,0.06549546632124359,0.023468309888995214,0.688785046728972,0.8242990654205608,0.891588785046729
simple3_same107,domain_label_score_shuffled,domain,shuffled,1.0,"DecisionTree, LogisticRegression, Perceptron",107,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6514018691588785,0.40175204408761084,0.6085827854645642,0.020021265491731315,0.0,0.07022871314411683,0.02526195951148598,0.6785046728971963,0.811214953271028,0.8841121495327103
simple3_same107,domain_label_score_shuffled,domain,shuffled,2.0,"DecisionTree, LogisticRegression, Perceptron",107,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6626168224299065,0.404745172796291,0.6147855529002704,0.019159462599011648,0.0,0.07022871314411683,0.024339886628240676,0.6906542056074766,0.8177570093457944,0.888785046728972
simple3_same107,domain_label_score_shuffled,domain,shuffled,3.0,"DecisionTree, LogisticRegression, Perceptron",107,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6607476635514019,0.40812509890236354,0.6167151414292036,0.0199171115124113,0.0,0.07022871314411683,0.02511595989273125,0.6878504672897197,0.8205607476635514,0.8906542056074767
simple3_same107,domain_label_score_shuffled,domain,shuffled,4.0,"DecisionTree, LogisticRegression, Perceptron",107,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6495327102803738,0.40521703803838444,0.6066434080354411,0.02050812344884019,0.0,0.07054609362014333,0.026122399208723085,0.680373831775701,0.8046728971962617,0.8813084112149533
simple3_same107,domain_label_score_shuffled,domain,shuffled,5.0,"DecisionTree, LogisticRegression, Perceptron",107,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6542056074766355,0.4005452827499565,0.6086890190282866,0.018748224923844512,0.0,0.06549546632124359,0.024008091789972343,0.6831775700934579,0.8168224299065421,0.8925233644859814
