nr_inst,nr_attr,nr_class,attr_to_inst,inst_to_attr,class_entropy,minority_class_ratio,majority_class_ratio,pymfe_failed,can_cor.mean,can_cor.sd,cat_to_num,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,iq_range.mean,iq_range.sd,kurtosis.mean,kurtosis.sd,lh_trace,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,nr_bin,nr_cat,nr_cor_attr,nr_disc,nr_norm,nr_num,nr_outliers,num_to_cat,p_trace,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,var.mean,var.sd,w_lambda,did,name,semantic_text,predicted_domain,domain_score
10298,11,5,0.0010681685764226,936.181818181818,2.1705628064298605,0.1178869683433676,0.3232666537191688,0,0.9635172026106622,0.0608305348416597,0.0,0.2749180849542593,0.2116275114574567,0.1024307314106512,0.166016158181399,0.5352515648676458,0.9528406513764628,0.2,0.1037025613749469,0.0,0.0,3.5122063603651847,0.0,0.0,0.8181818181818182,1.0787197799411874,1.147484934616015,3.346043747932715,373.0671048289486,0.4043454545454545,0.6925215207683243,1.818181818181818,1.3280197150781925,0.8960698458659228,0.7335500407200551,0.8181818181818182,0.7507571935295483,0.0,0.0,7,0,0.1272727272727272,4,0.0,11,6,,3.7245626608140703,1.818181818181818,1.3280197150781925,235.1008000244097,0.6175768747835403,0.4113823105825839,,0.2634275972069311,1.6873847497932788,0.4090335225617346,0.1315345573252099,0.9000294204177699,0.7599805815119952,0.5352515648676461,0.7034415151311652,2.390877811937761e-07,46819,WBCAtt,wbcatt the examination of blood samples at a microscopic level plays a fundamental role in clinical diagnostics for instance an in-depth study of white blood cells wbcs a crucial component of our blood is essential for diagnosing blood-related diseases such as leukemia and anemia while multiple datasets containing wbc images have been proposed they mostly focus on cell categorization often lacking the necessary morphological details to explain such categorizations despite the importance of explainable artificial intelligence xai in medical domains this dataset seeks to address this limitation by introducing comprehensive annotations for wbc images through collaboration with pathologists a thorough literature review and manual inspection of microscopic images we have identified 11 morphological attributes associated with the cell and its components nucleus cytoplasm and granules note this datasets is generated by joining the tranining testing and validation sets of the original dataset without including the images to keep the tabular nature but dropping the columns img_name path since they are not needed for the tabular dataset please refer to https github com apple2373 wbcatt tree main submission for the original dataset nuclear_cytoplasmic_ratio chromatin_density granularity cytoplasm_texture granule_colour cell_shape nucleus_shape cytoplasm_vacuole label granule_type cell_size cytoplasm_colour,health,15
10218,7,10,0.0006850655705617,1459.7142857142858,3.2848260110484966,0.0587199060481503,0.1385789782736347,0,0.3036270521066382,0.2180763334468951,0.0,0.2564508002225445,0.1608404115775274,24.699359227078503,28.692798164721417,104.81687874040728,119.5293018514355,0.1,0.0235177475110234,,,28.234297795709576,,,14.592857142857143,7.053898955626631,-0.0403690705691423,0.6281411728530546,1.373464546456596,9.442044,6.886792322500511,51.131428571428565,21.870899561267425,15.677500209713951,12.62872522011241,13.745714285714286,13.620057338526951,1.8414285714285716,5.3881983029934,0,0,0.0476190476190476,7,0.0,7,7,,0.9306694306546188,49.29,19.98161738532027,0.7794518885514518,9.504522285963189,4.110282715180207,,0.6736742468323282,0.3981089103521646,0.0290535535377408,0.0430153459076536,14.29627364644488,13.09850229124683,104.81687874040736,67.29290057168565,0.3275960107279351,1459,artificial-characters,artificial-characters author h altay guvenir burak acar haldun muderrisoglu source uci https archive ics uci edu ml datasets artificial characters - 1992 please cite uci https archive ics uci edu ml citation_policy html this database has been artificially generated it describes the structure of the capital letters a c d e f g h l p r indicated by a number 1-10 in that order a 1 c 2 each letter s structure is described by a set of segments lines which resemble the way an automatic program would segment an image the dataset consists of 600 such descriptions per letter originally each instance letter was stored in a separate file each consisting of between 1 and 7 segments numbered 0 1 2 3 here they are merged that means that the first 5 instances describe the first 5 segments of the first segmentation of the first letter a also the training set 100 examples and test set the rest are merged the next 7 instances describe another segmentation also of the letter a and so on attribute information v1 object number the number of the segment 0 1 2 7 v2-v5 the initial and final coordinates of a segment in a cartesian plane xx1 yy1 xx2 yy2 v6 size this is the length of a segment computed by using the geometric distance between two points a x1 y1 and b x2 y2 v7 diagonal this is the length of the diagonal of the smallest rectangle which includes the picture of the character the value of this attribute is the same in each object relevant papers m botta a giordana l saitta learning fuzzy concept definitions ieee-fuzzy conference 1993 m botta a giordana learning quantitative feature in a symbolic environment lnai 542 1991 pp 296-305 v4 v6 v7 class v5 v3 v2 v1,image,11
10108,68,2,0.0067273446774831,148.64705882352942,0.8394472850797682,0.2685991294024535,0.7314008705975465,0,0.6910177992226707,,0.0,0.0424565804053032,0.06291751102427,0.1284663123521409,1.2565698963434302,28.412636143822123,172.00737676153506,0.5,0.3272502495439918,0.4857147505837196,4.005306441154426,5.621059724586472,0.4422073480637807,3.6465352089824834,2.1911764705882355,8.080301001008614,12.341580172431982,31.205977026536,0.9138961064171176,1.373585294117647,5.831751018508082,7.588235294117647,23.04132257690656,3.1044935287134248,9.47741848394202,3.044117647058824,9.46073397097364,0.0735294117647058,0.6063390625908325,48,0,0.0017559262510974,1,0.0,68,48,,0.4775055988425432,7.514705882352941,22.81364650984981,0.9138961064171176,1.7179745279060776,5.083425771144893,1.042438552171428,2.162621892480631,3.076611790929757,0.3924206219300413,0.1738954121231527,3.0343961521304865,9.345376697567344,28.412636143822105,171.69185400566948,0.5224944011574568,46282,internet_usage,internet_usage from original source ----- as part of our continued commitment towards the www community and its success we are again making available the entire data sets for this set of surveys this enables specialized analysis for those whose needs exceed our analysis the data sets are however subject to certain copyright restrictions they will also be availble compressed through ftp from copyright 1994-1998 georgia tech research corporation all rights reserved source gvu s www user survey www gvu gatech edu user_surveys ----- columns with index 69 70 71 were deleted from the dataset usually because they related to some kind of index disability_not impaired not purchasing_easier locally not purchasing_judge quality not purchasing_company policy actual time disability_hearing race not purchasing_enough info not purchasing_prefer people not purchasing_security not purchasing_too complicated who pays for access_parents not purchasing_not applicable opinions on censorship age disability_vision community membership_professional gender registered to vote who pays for access_school how you heard about survey_www page sexual preference community membership_other education attainment not purchasing_privacy household income how you heard about survey_others primary computing platform major geographical location web ordering not purchasing_other community membership_family not purchasing_no credit primary place of www access most import issue facing the internet not purchasing_uncomfortable community building who pays for access_self falsification of information how you heard about survey_banner not purchasing_cant find not purchasing_not option target disability_cognitive how you heard about survey_search engine community membership_hobbies not purchasing_never tried community membership_support major occupation who pays for access_don t know disability_motor primary language not purchasing_receipt how you heard about survey_remebered community membership_none web page creation not purchasing_bad experience disability_not say not purchasing_unfamiliar vendor how you heard about survey_printed media,social,19
10108,70,2,0.0069252077562326,144.4,0.8394472850797682,0.2685991294024535,0.7314008705975465,0,0.6926333678681112,,0.0,0.0431837480654317,0.0618409024949008,0.1403449872851074,1.465875803261092,28.80056818647405,171.06403876214137,0.5,0.3272502495439918,0.0,0.0,6.343455242574636,0.0,0.0,2.2,8.030016153177394,11.943115210211364,30.839233882589564,0.92211949422951,1.3555199999999998,5.748976231522329,7.4,22.529465408531173,2.908724348465148,8.979975563064503,2.842857142857143,8.9339536572735,0.0,0.0,48,0,0.0016563146997929,1,0.0,70,46,,0.4797409822843223,7.4,22.529465408531173,0.92211949422951,1.746766461885011,5.111022839274696,,2.115534641446104,3.0450854659314475,0.3885864061569947,0.1738377317637669,2.821600489849748,8.812401135423213,28.800568186474027,170.61996788305512,0.5202590177156777,43920,kdd_internet_usage,kdd_internet_usage this data contains general demographic information on internet users in 1997 community_membership_hobbies community_membership_family not_purchasing_bad_press community_membership_none who_pays_for_access_parents community_membership_political education_attainment how_you_heard_about_survey_others registered_to_vote web_ordering country not_purchasing_security how_you_heard_about_survey_www_page primary_place_of_www_access how_you_heard_about_survey_friend how_you_heard_about_survey_usenet_news opinions_on_censorship community_membership_other not_purchasing_enough_info actual_time not_purchasing_easier_locally who_pays_for_access_work primary_computing_platform not_purchasing_too_complicated not_purchasing_other who_pays_for_access_dont_know how_you_heard_about_survey_search_engine marital_status major_occupation primary_language community_membership_religious falsification_of_information gender not_purchasing_not_option community_building not_purchasing_uncomfortable years_on_internet who_pays_for_access_other sexual_preference disability_motor disability_not_impaired not_purchasing_cant_find community_membership_support disability_vision household_income not_purchasing_bad_experience major_geographical_location most_import_issue_facing_the_internet not_purchasing_judge_quality not_purchasing_no_credit community_membership_professional not_purchasing_receipt how_you_heard_about_survey_mailing_list how_you_heard_about_survey_printed_media who_pays_for_access_school race not_purchasing_company_policy not_purchasing_never_tried willingness_to_pay_fees web_page_creation,unknown,0
10000,48,2,0.0048,208.33333333333331,0.9999999999971146,0.5,0.5,0,0.8320443133530715,,0.0,,,1.8448666176781805,23.638968435215872,51.95030362802991,257.0553192762464,0.5,0.0,,,8.383077516627058,,,2.0649771805489583,6.757178080988317,,,2.2498948756353423,1.3071262544670703,4.702119232592731,22.58333333333333,54.12547806612451,3.254760459389653,11.467828158025204,2.610811246773958,10.069843610831024,0.2291666666666666,1.870710222773333,23,0,0.025709219858156,1,2.0,48,39,,0.6922977393831843,22.354166666666668,52.82507849913445,2.2498948756353423,2.55648796301843,6.810355538415799,,,,0.3202492912439041,0.234970271828728,2.7028067917858096,10.387528491148586,51.95030362802991,197.7761526929088,0.3077022606168157,46868,Phishing_Legitimate_full,phishing_legitimate_full context anti-phishing refers to efforts to block phishing attacks phishing is a kind of cybercrime where attackers pose as known or trusted entities and contact individuals through email text or telephone and ask them to share sensitive information typically in a phishing email attack and the message will suggest that there is a problem with an invoice that there has been suspicious activity on an account or that the user must login to verify an account or password users may also be prompted to enter credit card information or bank account details as well as other sensitive data once this information is collected attackers may use it to access accounts steal data and identities and download malware onto the user s computer content this dataset contains 48 features extracted from 5000 phishing webpages and 5000 legitimate webpages which were downloaded from january to may 2015 and from may to june 2017 an improved feature extraction technique is employed by leveraging the browser automation framework i e selenium webdriver which is more precise and robust compared to the parsing approach based on regular expressions anti-phishing researchers and experts may find this dataset useful for phishing features analysis conducting rapid proof of concept experiments or benchmarking phishing classification models acknowledgements tan choon lin 2018 phishing dataset for machine learning feature evaluation mendeley data v1 doi 10 17632 h3cgnj8hft 1 https www kaggle com datasets shashwatwork phishing-dataset-for-machine-learning we delete the column id from the dataset as it is not relevant for our analysis subdomainlevel extformaction iframeorframe numdashinhostname numnumericchars numunderscore numsensitivewords abnormalextformactionr urllength pctextresourceurls submitinfotoemail imagesonlyinform numdots pctnullselfredirecthyperlinks insecureforms urllengthrt randomstring doubleslashinpath domaininpaths tildesymbol pctextnullselfredirecthyperlinksrt numquerycomponents pathlength fakelinkinstatusbar domaininsubdomains httpsinhostname class_label rightclickdisabled abnormalformaction numhash numdash extmetascriptlinkrt pctexthyperlinks pathlevel ipaddress numpercent querylength missingtitle pctextresourceurlsrt frequentdomainnamemismatch popupwindow numampersand hostnamelength atsymbol embeddedbrandname relativeformaction subdomainlevelrt extfavicon nohttps,finance,13
10000,10,2,0.001,1000.0,0.7292666572138828,0.2037,0.7963,0,0.3694317271126189,,0.0,0.0213423773271201,0.0459529495485369,1022508.1382990506,6845630.3183323415,720090242.2072818,1524504804.006465,0.5,0.4190314785311481,7442.474347892488,23296.347342391105,18444.302396613304,2034.496734019584,6200.289014187713,22618.53775,48139.74989417645,-0.8800800807089615,1.0957488835790692,0.158050502067067,14238.881504399998,30000.944666150725,45185.157,95760.45958423318,17727.463536899995,37603.106368142806,19809.0455,41583.677950406505,38.058,109.78513497838505,3,0,0.0,1,0.0,10,3,,0.1364798009974125,45147.099,95777.43995633262,0.158050502067067,12002.079405275614,25299.106970553123,,0.0912047677455631,0.5396026739418326,0.2190177770042194,0.2241390478734104,17699.55851133333,37551.68139361554,720090242.2072818,1524351084.7532864,0.8635201990025875,46911,Bank_Customer_Churn,bank_customer_churn this dataset was curated for tabarena https tabarena ai by the tabarena team as part of the tabarena tabular ml iid study https tabarena ai data-tabular-ml-iid-study for more details on the study see our paper https tabarena ai paper-tabular-ml-iid-study dataset focus this dataset shall be used for evaluating predictive machine learning models for independent and identically distributed tabular data the intended task is classification --- dataset metadata - licence public - original data source https www kaggle com datasets gauravtopre bank-customer-churn-dataset - reference please cite topre gaurav bank customer churn dataset kaggle 2022 https www kaggle com datasets gauravtopre bank-customer-churn-dataset - dataset year 2020 - dataset description see the reference and the original data source for details curation comments by the tabarena team for code see the page of the study https tabarena ai data-tabular-ml-iid-study - we renamed the values of the target variable to be more meaningful - we dropped the id column credit_score active_member credit_card balance country tenure age estimated_salary products_number churn gender,social,11
10000,1000,10,0.1,10.0,3.3214312580521743,0.0958,0.1043,0,0.4927549014571613,0.1286060759410699,0.0,0.0761373038309161,0.1122389308336187,2819.660784327081,4644.4174627074935,38202.03043660559,172455.00404171998,0.1,0.0027696770770454,262.49380465228177,210.1067618651616,2180.699091484488,235.7112999180101,189.79737346483893,280.742,84.25459942058667,-0.3231516539656819,0.6379851513597199,3.677939239047869,180.11366099999998,52.63322022860041,882.072,24.99519104899132,414.3758966,101.34702143001996,386.85,142.4589697353524,41.787,45.25321518394559,0,0,0.0158758758758758,9,0.0,1000,437,,2.3175827183421926,840.285,59.54127087943234,1.2815617041287417,191.44968096586703,39.37766746988281,,0.3130304468404272,0.6154584952210602,0.0015548601408092,0.0008889939088188,399.00455583333337,124.24207389883932,38202.03043660558,14821.305504808102,0.0572114581477691,41165,robert,robert the goal of this challenge is to expose the research community to real world datasets of interest to 4paradigm all datasets are formatted in a uniform way though the type of data might differ the data are provided as preprocessed matrices so that participants can focus on classification although participants are welcome to use additional feature extraction procedures as long as they do not violate any rule of the challenge all problems are binary classification problems and are assessed with the normalized area under the roc curve auc metric i e 2 auc-1 the identity of the datasets and the type of data is concealed though its structure is revealed the final score in phase 2 will be the average of rankings on all testing datasets a ranking will be generated from such results and winners will be determined according to such ranking the tasks are constrained by a time budget the codalab platform provides computational resources shared by all participants each code submission will be exceuted in a compute worker with the following characteristics 2cores 8g memory 40g ssd with ubuntu os to ensure the fairness of the evaluation when a code submission is evaluated its execution time is limited in time http automl chalearn org data v2548 v5481 v7145 v5354 v2330 v5814 v4515 v4610 v3931 v4953 v2107 v6034 v4541 v4875 v815 v5327 v6479 v6061 v3397 v171 v1777 v3334 v5074 v7012 v4173 v6911 v6974 v4914 v4795 v6826 v1252 v4115 v3026 v696 v5428 v3075 v2264 v414 v6946 v1234 v789 v6736 v6410 v982 v4126 v1489 v5510 v3112 v5250 v4504 v4797 v6350 v812 v6984 v3012 v5695 v6245 v6852 v2307 v462,social,5
10000,1000,5,0.1,10.0,2.321483634085424,0.1913,0.2049,0,0.8585325059081755,0.0698958345878919,0.0,0.2416541224174573,0.2535836028909625,0.0057806149366962,0.0141841140849872,0.051756073585196,0.4908253947931922,0.2,0.0055330823236239,0.1858632422333649,0.1434884320363308,4.222187412652714,0.1408007168629677,0.097454699611938,0.1967071605749999,0.1997651182382894,5.410753881964738,7.365240908961546,15.31216406586856,0.12752348262969,0.1344001998257496,1.1900887064,0.7903996447392985,0.24076530230868,0.1919952190063585,0.19366819285,0.1656170402082834,0.0129850088,0.0040077282808638,0,0,0.1532452452452452,4,0.0,1000,994,,2.9629685378821,1.1771036976,0.7876899105599346,8.09648497797149,0.173391132327366,0.1473543420383243,,1.6561384742671714,0.9959267919607656,9.827099664235437e-07,4.826813556395799e-07,0.2045010971050833,0.1721278636565339,0.051756073585196,0.079406357003508,0.0030083724672857,41163,dilbert,dilbert source chalearn automatic machine learning challenge automl https competitions codalab org competitions 2321 chalearn https automl chalearn org data this is a supervised learning challenge in machine learning we are making available 30 datasets all pre-formatted in given feature representations this means that each example consists of a fixed number of numerical coefficients the challenge is to solve classification and regression problems without any further human intervention the difficulty is that there is a broad diversity of data types and distributions including balanced or unbalanced classes sparse or dense feature representations with or without missing values or categorical variables various metrics of evaluation various proportions of number of features and number of examples the problems are drawn from a wide variety of domains and include medical diagnosis from laboratory analyses speech recognition credit rating prediction or drug toxicity or efficacy classification of text prediction of customer satisfaction object recognition protein structure prediction action recognition in video data etc while there exist machine learning toolkits including methods that can solve all these problems it is still considerable human effort to find for a given combination of dataset task metric of evaluation and available computational time the combination of methods and hyper-parameter setting that is best suited your challenge is to create the perfect black box eliminating the human in the loop this is a challenge with code submission your code will be executed automatically on our servers to train and test your learning machines with unknown datasets however there is no obligation to submit code half of the prizes can be won by just submitting prediction results there are six rounds prep novice intermediate advanced expert and master in which datasets of progressive difficulty are introduced 5 per roun v1685 v1618 v1240 v1116 v646 v1125 v1419 v386 v158 v1583 v1193 v135 v1742 v1748 v815 v1876 v975 v1046 v772 v273 v211 v1347 v171 v1777 v612 v1983 v1849 v766 v1613 v234 v1353 v834 v1762 v1252 v640 v696 v1269 v87 v472 v414 v1956 v352 v1127 v1234 v735 v789 v1865 v266 v1573 v982 v1534 v1489 v939 v812 v647 v1487 v194 v336 v829 v332,health,10
10000,12,2,0.0012,833.3333333333334,0.9443308259530948,0.362,0.638,0,0.6368765401539209,,0.0,0.0357281264598622,0.1195994287361784,0.0212773111484642,0.0447130639853761,2.6262915959291475,3.621850617687974,0.5,0.1951614716074871,,,2.744900158809018,,,2.0177087112171086,2.025007882800865,-1.1328632125140234,0.2338165684889289,0.6824019687049199,1.495825691906,1.5012015907124387,4.030183790237454,4.711654800401956,1.925000168235355,2.7901614239837147,1.92506700225724,2.790182845318301,-0.1845693504347504,1.1719082809538632,0,0,0.0454545454545454,1,0.0,12,1,,0.4056117273984288,4.214753140672205,4.005069582105088,0.6824019687049199,1.1765405978212078,1.1640261560358656,,-0.0010563456034715,0.0036624567679647,0.0,0.0,1.925141966654299,2.7902634259921126,2.6262915959291484,3.6178365929917047,0.5943882726015712,46298,electrical_grid_stability_simulated_classification,electrical_grid_stability_simulated_classification from original source ----- the local stability analysis of the 4-node star system electricity producer is in the center implementing decentral smart grid control concept additional information the analysis is performed for different sets of input values using the methodology similar to that described in schafer benjamin et al taming instabilities in power grid networks by decentralized control the european physical journal special topics 225 3 2016 569-582 several input values are kept the same averaging time 2 s coupling strength 8 s -2 damping 0 1 s -1 has missing values no ----- columns with index 12 were deleted from the dataset usually because they related to some kind of index p3 tau1 tau2 g3 tau3 tau4 p4 g1 p2 stabf g2 g4 p1,sensor_signal,10
9961,14,9,0.0014054813773717,711.5,3.132069248435,0.0785061740789077,0.1620319245055717,0,0.6592568870224593,0.2558563656054247,0.0,0.232413664249417,0.1611118465328374,0.2054856967896078,0.6421891969777426,19.99735460791059,67.2461200779017,0.1111111111111111,0.0275995359866888,,,20.78235440860276,,,2.149122857142857,5.001086027900153,-0.0383641190203305,1.1332203110420114,14.715533196944849,1.5921395711999995,3.707671409771518,8.958254642857142,23.97251721602376,2.0532722924190057,5.769328408909394,1.8363657857142852,5.130139736864938,-0.5036832142857143,0.7321640874274625,0,0,0.0659340659340659,8,0.0,14,12,,3.935194503438067,9.461937857142855,23.420838157387543,5.511944564061146,1.7055517441171657,4.289865247880913,,0.1098036218833842,0.5231775957516585,0.0032613337559988,0.0094476800346869,1.8462844274480752,5.119487773467023,19.99735460791059,67.19925054677852,0.0011636274022693,375,JapaneseVowels,japanesevowels author mineichi kudo jun toyama masaru shimbo source uci https archive ics uci edu ml datasets japanese vowels please cite japanese vowels this dataset records 640 time series of 12 lpc cepstrum coefficients taken from nine male speakers the data was collected for examining our newly developed classifier for multidimensional curves multidimensional time series nine male speakers uttered two japanese vowels ae successively for each utterance with the analysis parameters described below we applied 12-degree linear prediction analysis to it to obtain a discrete-time series with 12 lpc cepstrum coefficients this means that one utterance by a speaker forms a time series whose length is in the range 7-29 and each point of a time series is of 12 features 12 coefficients similar data are available for different utterances ei iu uo oa in addition to ae please contact the donor if you are interested in using this data the number of the time series is 640 in total we used one set of 270 time series for training and the other set of 370 time series for testing analysis parameters sampling rate 10khz frame length 25 6 ms shift length 6 4ms degree of lpc coefficients 12 each line represents 12 lpc coefficients in the increasing order separated by spaces this corresponds to one analysis frame lines are organized into blocks which are a set of 7-29 lines separated by blank lines and corresponds to a single speech utterance of ae with 7-29 frames each speaker is a set of consecutive blocks in ae train there are 30 blocks for each speaker blocks 1-30 represent speaker 1 blocks 31-60 represent speaker 2 and so on up to speaker 9 in ae test speakers 1 to 9 have the corresponding number of blocks 31 35 88 44 29 24 40 50 29 thus blocks 1-31 represent speaker 1 31 utterances of ae blocks 32-66 represent speaker 2 35 utterances of ae and so on frame coefficient11 coefficient9 coefficient6 coefficient12 speaker coefficient5 coefficient3 coefficient4 coefficient2 coefficient10 coefficient7 utterance coefficient8 coefficient1,unknown,0
9927,1000,10,0.1007353681877707,9.927,3.2215128062829352,0.0629596051173567,0.1909942580840133,0,0.3461445038218788,0.0270693015515068,0.0,0.5938069282361341,0.1150933371715645,1648.4962192205576,365.9881698779802,2768.3454711953173,53399.72432064574,0.1,0.0413914383405137,24.003501311064717,43.0125918487413,82.92484415087927,19.75114972537361,35.4506576636496,75.389,5.291992458817774,-0.400954283562427,0.1625722572197683,1.237001936277632,55.7027646,4.037567978599078,255.0,0.0,115.07290339478192,3.5557278657736275,111.27,3.3699341917100485,0.463,1.001815668990376,0,0,0.7662022022022021,9,0.0,1000,191,,1.084206134426743,254.537,1.001815668990376,0.1846959003051805,52.57663758282194,2.011640717993891,,0.3607706860458678,0.0717199221895324,0.0038372309630955,2.5854172484558388e-05,111.90592714453584,3.489201271451704,2768.3454711953173,209.0464271468036,0.3143769225956775,42140,SVHN_small,svhn_small 10 stratified subsample of the original svhn data pixel1967 pixel1212 pixel3012 pixel277 pixel1965 pixel30 pixel1785 pixel1520 pixel540 pixel2549 pixel632 pixel2520 pixel1342 pixel263 pixel719 pixel775 pixel1572 pixel1858 pixel1985 pixel131 pixel2029 pixel1185 pixel1536 pixel906 pixel3022 pixel2837 pixel2543 pixel1446 pixel1882 pixel1959 pixel99 pixel599 pixel2951 pixel1887 pixel2668 pixel851 pixel737 pixel1209 pixel226 pixel241 pixel92 pixel201 pixel1250 pixel658 pixel584 pixel681 pixel2932 pixel1308 pixel809 pixel524 pixel711 pixel2795 pixel1530 pixel1903 pixel2970 pixel2947 pixel573 pixel2918 pixel1484 pixel49,image,7
9873,32,5,0.0032411627671427,308.53125,2.193423736126335,0.1010837638002633,0.2987946925959688,0,0.2604141420104796,0.1749267446874247,0.0,0.0895298129242149,0.1666589783448767,3.2877773700996e-06,1.1937864706107356e-05,4.4121217700960686e-05,8.711250196085487e-05,0.2,0.0919328656602806,,,0.0187798126071615,,,0.0028590771874999,0.0035932688599175,47.7871960957257,52.05485307871127,0.4418099702314011,0.0017711311025625,0.0020242411031615,0.062485166875,0.0372350612010154,0.0013097793076762,0.0030253365924167,0.000663994375,0.00160788510284,-0.0405160496875,0.0354305087586799,0,0,0.0443548387096774,4,0.0,32,32,,0.3630601994570354,0.1030012165625,0.0560958497704927,0.2889551649446174,0.0053401254163502,0.0040134327019098,1.3473089945825614,0.953213872656786,2.3053352342937403,3.930126945301064e-06,4.960906485154705e-06,0.0008235431179324,0.0019428361580683,4.412121770096067e-05,5.187943098380699e-05,0.6706962780232127,4538,GesturePhaseSegmentationProcessed,gesturephasesegmentationprocessed author renata cristina barros madeo madeo r c b priscilla koch wagner wagner p k sarajane marques peres peres s m renata si priscilla wagner sarajane at usp br http each uspnet usp br sarajane source uci https archive ics uci edu ml datasets gesture phase segmentation please cite please refer to the machine learning repository s citation policy https archive ics uci edu ml citation_policy html additionally the authors require a citation to one or more publications from those cited as relevant papers creators renata cristina barros madeo madeo r c b priscilla koch wagner wagner p k sarajane marques peres peres s m renata si priscilla wagner sarajane at usp br http each uspnet usp br sarajane donor university of sao paulo - brazil data set information the dataset is composed by features extracted from 7 videos with people gesticulating aiming at studying gesture phase segmentation each video is represented by two files a raw file which contains the position of hands wrists head and spine of the user in each frame and a processed file which contains velocity and acceleration of hands and wrists see the data set description for more information on the dataset attribute information raw files 18 numeric attributes double a timestamp and a class attribute nominal processed files 32 numeric attributes double and a class attribute nominal a feature vector with up to 50 numeric attributes can be generated with the two files mentioned above this is the processed data set with the following feature description processed files 1 vectorial velocity of left hand x coordinate 2 vectorial velocity of left hand y coordinate 3 vectorial velocity of left hand z coordinate 4 vectorial velocity of right hand x coordinate 5 vectorial velocity of right hand y coordinate 6 vectorial ve x32 x19 x17 x23 x24 x14 x21 x5 x30 x22 x6 x26 x10 x16 phase x1 x3 x29 x25 x31 x4 x11 x27 x8 x7 x15 x9 x20 x18 x28 x13 x12 x2,sensor_signal,7
9871,23,2,0.0023300577449093,429.1739130434783,0.9988092228236688,0.4796879748758991,0.5203120251241009,0,0.5064485547482402,,0.0,0.1582855862751692,0.1712806922486377,39.95295772939756,158.67439820642923,703.2823990322701,2294.3139454081,0.5,0.0287255414097665,,,52.67574984922448,,,20.26086956521739,30.707146623464396,20.659254591502677,40.10237482706928,0.3449720735726232,14.052469565217388,21.45173005785176,140.52173913043478,194.7977668261993,30.38826514207186,46.06903978870153,29.30434782608696,44.78172799318195,-3.347826086956522,4.344366212298552,0,0,0.067193675889328,1,0.0,23,23,,0.2564901386065813,143.8695652173913,195.4940836928148,0.3449720735726232,15.389472415105727,22.082768240695888,,1.2946567808164964,2.719750288989853,0.0347628562398498,0.0353866298049126,29.23208714737684,45.18527821061229,703.2823990322701,2156.471161324649,0.7435098613934187,45553,FICO-HELOC-cleaned,fico-heloc-cleaned this dataset is from the explainable machine learning challenge the explainable machine learning challenge is a collaboration between google fico and academics at berkeley oxford imperial uc irvine and mit to generate new research in the area of algorithmic explainability teams will be challenged to create machine learning models with both high accuracy and explainability they will use a real-world financial dataset provided by fico designers and end users of machine learning algorithms will both benefit from more interpretable and explainable algorithms machine learning model designers will benefit from model explanations written explanations describing the functioning of a trained model these might include information about which variables or examples are particularly important they might explain the logic used by an algorithm and or characterize input output relationships between variables and predictions we expect teams to tell the story of their model such that these explanations will be qualitatively evaluated by data scientists at fico further information can be retrieved from the fico website https community fico com s explainable-machine-learning-challenge notes we have obtained the dataset from kaggle https www kaggle com datasets averkiyoliabev home-equity-line-of-creditheloc this is a cleaned version of the kaggle dataset in which we have removed all rows that only contained -9 a special value according to the faq please request access to the data on the fico website to obtain the full description of the features in this version we have encoded the special values -9 -8 -7 as missing values to make the data more amenable to non-tree models percentinstalltrades maxdelqever msincemostrecenttradeopen numsatisfactorytrades percenttradeswbalance percenttradesneverdelq riskperformance netfractionrevolvingburden numrevolvingtradeswbalance netfractioninstallburden numtrades60ever2derogpubrec averageminfile maxdelq2publicreclast12m numinqlast6mexcl7days numtrades90ever2derogpubrec externalriskestimate numtradesopeninlast12m numinstalltradeswbalance msincemostrecentdelq msinceoldesttradeopen numtotaltrades numinqlast6m msincemostrecentinqexcl7days numbank2natltradeswhighutilization,finance,5
