nr_inst,nr_attr,nr_class,attr_to_inst,inst_to_attr,class_entropy,minority_class_ratio,majority_class_ratio,pymfe_failed,can_cor.mean,can_cor.sd,cat_to_num,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,iq_range.mean,iq_range.sd,kurtosis.mean,kurtosis.sd,lh_trace,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,nr_bin,nr_cat,nr_cor_attr,nr_disc,nr_norm,nr_num,nr_outliers,num_to_cat,p_trace,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,var.mean,var.sd,w_lambda,did,name
45000,10,2,0.00022222222222222223,4500.0,0.35403583201906974,0.06684444444444444,0.9331555555555555,0,0.22008903955126347,,0.0,0.11407346086450233,0.24743811326413848,12133.558398906798,71688.117148925,25464133.326348126,79193944.68405549,0.5,0.6125744612839192,0.0,0.0,853.9457466682612,0.0,0.0,348.948561951675,1092.1666718977533,6683.385484530039,10777.918952727086,0.050904981146608776,250.024666399528,782.6449062084887,338639.3,943689.3634570707,686.0904659150149,2024.5608146977052,546.1519653606,1705.5448613064532,0.0,0.0,0,0,0.06666666666666667,1,0.0,10,10,,0.048439185330597614,338639.3,943689.3634570707,0.050904981146608776,1810.2532224923348,4965.113470428134,,45.55612034316868,58.07138754685369,0.04101767115034719,0.03940955744249512,554.7428537460562,1732.6987726490343,25464133.3263481,79193618.13030638,0.9515608146694023,46468,Give-Me-Some-Credit-Sampled
45000,13,2,0.0002888888888888889,3461.5384615384614,0.764204506505735,0.2222222222222222,0.7777777777777778,0,0.6734421487700841,,0.0,0.09417853628821736,0.183353344879604,1582854.7512898704,13931989.943202633,500589132.99061304,1793654678.2305753,0.5,0.3928371006591931,5844.956349547821,18695.425126573802,26321.841950635655,4963.766382846476,16035.040294060129,4301.924615384615,13454.6274702099,187.18687389455297,664.4006605825588,0.8299076258317839,3075.8452975384616,9504.91314750413,556688.4353846154,1996320.1681215616,6968.618023726496,22196.259254235643,5826.317692307693,18525.988597468582,685.9553846153847,2203.8901422734884,2,0,0.05128205128205128,1,0.0,13,8,,0.4535243277400681,556002.48,1994121.9741498188,0.8299076258317839,6677.8862103127985,22225.988155358176,,3.2629005341514263,9.335256236721456,0.13100190582724205,0.18463994512913023,6026.323491253562,19128.255618613955,500589132.99061394,1792951081.2477574,0.5464756722599319,46553,Loan_Status
44819,6,3,0.00013387179544389658,7469.833333333333,1.3491090889048194,0.09672237220821527,0.5145585577545237,0,0.4161550128869813,0.17451677103575186,0.0,0.00419296533101103,0.008658917276379012,0.02742648979126618,0.05914712280151117,6.457387885350847,1.5905359447050744,0.3333333333333333,0.21435357323975235,0.0,0.0,3.190425987738364,0.0,0.0,5.333333333333333,1.0327955589886444,-1.3345371112603683,0.07798460183587487,0.5044175934200184,3.4594,0.7656113478782822,7.0,0.8944271909999159,3.7195794938158664,0.5619223688284748,4.0,0.8944271909999159,0.0,0.0,0,0,0.0,2,1.0,6,0,,0.3768260928746722,7.0,0.8944271909999159,0.41067950188213415,2.523533407940241,0.32710920077619915,,-0.20973282038390018,0.32492472481704476,0.15130381524241132,0.04029043642945833,3.8659378524770998,0.7220989875430434,6.457387885350858,1.5829404212999854,0.6481243029876382,41027,jungle_chess_2pcs_raw_endgame_complete
43965,100,6,0.002274536563175253,439.65,1.9863415573689722,0.03225292846582509,0.5187080632321165,0,0.5189641741260501,0.41771356765943335,0.0,0.05419998384500142,0.11044651327031796,37560.27824188341,1859265.0242916418,454906399.0282381,4521335004.391558,0.16666666666666666,0.1818655890864077,940.3447310372027,7731.506891916896,36321.645419129156,808.506125628293,7545.535388095143,1110.626699998665,9218.381000953606,241.94420698221936,1198.3826047992036,2153297.8808036456,261.9238255692043,1928.8460298415741,14760.446099853516,121382.70617363369,1918.8599608565742,12960.563609718467,923.5695000076294,7242.640558526262,572.246500004232,5719.975202580103,89,0,0.01595959595959596,5,10.0,100,84,,2.044557568558754,14188.199599849284,121068.40717048684,2153294.6761642317,2360.649117612095,21304.282653152375,,4.963557972991307,14.391141992917301,0.4481923101270286,0.15002653441668184,1084.1340651126402,7762.632919481118,454906399.0282376,4521296767.96951,8.564625306260635e-08,46561,EDA-Home-Mortgage-NY-Sampled-Dataset
43825,11,2,0.00025099828864803196,3984.090909090909,0.9999521323666956,0.49592698231602966,0.5040730176839703,0,0.07982686667291097,,0.0,0.7154142880196828,0.37526845540481724,197406.6275731547,838651.8269493611,15078596.361831121,48181012.18378501,0.5,0.005760116848456264,0.8042278482163994,0.516525060868182,12.086225170557212,0.8008817324456756,0.5143759827207314,2361.4888563636364,6534.888216238008,0.41775435924339505,2.751662516952017,0.006413195633039093,1737.2784428847272,4845.144744456588,8289.303579090909,15119.024422330516,2455.6737623787794,6532.716976693197,2388.7707963636362,6533.409074785599,0.6976127272727273,0.4480502090188311,0,0,0.6727272727272727,1,0.0,11,2,,0.006372328642814704,8288.605966363637,15119.445082030496,0.006413195633039093,1460.0457197680453,3773.7977083860665,,0.8357480152553639,0.4573341673324034,2.0215152091281686e-05,1.2467641617230433e-05,2403.343946829677,6532.96691778224,15078596.361831104,48097663.4934941,0.9936276713571853,41762,FOREX_audsgd-hour-Close
43825,11,2,0.00025099828864803196,3984.090909090909,0.9999578502923178,0.4961779806046777,0.5038220193953223,0,0.07023297756293584,,0.0,0.6670606312973764,0.3607804176205785,677391.1230590179,2945892.9518470448,15993709.052788915,48905964.37211255,0.5,0.00540515166451783,1.1580382175015074,0.7437638670732797,130.5972111882356,1.1569758287845102,0.7430815388188298,2639.471501818182,6548.725650851893,0.06278901004939375,1.5128970570372773,0.004957122994877002,1925.3356738598181,4850.222938036868,9494.985592727273,16630.05932634857,2723.622846983436,6563.671733228868,2603.2399863636365,6542.999884252182,1.0452036363636363,0.6712951403112155,0,0,0.5272727272727272,1,0.0,11,2,,0.004932671137355849,9493.940389090909,16630.715643411608,0.004957122994877002,1662.4111177012494,3814.853622537228,,0.49722872162968995,0.45213977541146294,1.956900508694462e-05,1.223451771013403e-05,2633.229592407163,6547.1324748140405,15993709.052788911,47885492.834806815,0.9950673288626442,41758,FOREX_eursgd-hour-Close
43825,11,2,0.00025099828864803196,3984.090909090909,0.9993778140068927,0.4853166001140901,0.5146833998859098,0,0.43226924462174254,,0.0,0.6093710078283328,0.4423392942440014,1064663.0480675884,5515459.738894151,21740615.328255948,51933394.950647056,0.5,0.02076546326040128,0.720248039995715,0.4625879586172597,417.24895436997593,0.7198472881505127,0.46233057261395755,2837.034129090909,6593.926752997747,8.357030688847557,20.005735503499757,0.22979553519094278,2063.2965301352724,4876.861164186246,30044.086624545453,57513.01667329985,3193.877366212,6747.048914332862,2932.209639090909,6625.440102333462,0.6627363636363636,0.4256504237815987,0,0,0.5636363636363636,1,0.0,11,2,,0.1868566998458519,30043.423888181813,57513.397485731584,0.22979553519094278,2292.8576127844008,4258.1405830864505,,1.1591044870463834,2.0418581265865554,3.947263565572627e-05,2.5119754381728375e-05,2969.4430859399818,6639.758468857279,21740615.32825594,48539362.70096725,0.813143300154148,41763,FOREX_audcad-hour-High
43825,11,2,0.00025099828864803196,3984.090909090909,0.9999989449969222,0.49939532230462064,0.5006046776953793,0,0.05966236465342728,,0.0,0.7273463462773071,0.35714274824167563,843314.5537262473,3973606.6764595937,19449952.5753657,49691475.383450165,0.5,0.0008551433976699631,0.8600002234248624,0.552345363835603,13.492747781736236,0.8542471420911224,0.5486503737329028,2768.8729745454543,6574.938195981818,6.379936774296009,18.46610252982114,0.003572313756068496,2000.275172112,4862.255427354285,28152.416653636366,57582.62071189819,2933.4380388055592,6625.731025013538,2693.6876045454546,6557.677803978033,0.7013363636363636,0.4504418211994248,0,0,0.6727272727272727,1,0.0,11,2,,0.003559597756038529,28151.71531727273,57582.997868110586,0.003572313756068496,2094.039484990942,4070.804138217783,,0.6465825343789009,1.944535162251549,1.5208431275720666e-05,9.487080225499352e-06,2737.6835781643244,6566.990363416193,19449952.5753657,47863269.96533811,0.9964404022439615,41727,FOREX_usdcad-hour-Close
43825,11,2,0.00025099828864803196,3984.090909090909,0.99989726595395,0.4940330861380491,0.5059669138619509,0,0.10862117616350143,,0.0,0.6383474452568197,0.393400061308217,215362.2262261839,918409.1156895508,15105726.30274,48190061.81000896,0.5,0.00843849050908301,3.077445501419172,1.9765265306340818,93.39677679409218,3.076740950350399,1.9760740212143666,2355.164897272727,6535.260857505085,3.709560355423756,8.639589026546883,0.011939427967319602,1685.9060711907273,4850.040302478086,10430.468746363635,17987.864446079977,2278.219011619727,6541.353050425126,2172.238729090909,6558.430481317711,2.8884990909090913,1.8551742242520217,0,0,0.5272727272727272,1,0.0,11,10,,0.011798559911142412,10427.580247272726,17989.706070410684,0.011939427967319602,1467.8933497699693,3774.4028611272006,,0.8154654468298993,1.052190078184218,1.7327073277740892e-05,9.473340822019091e-06,2199.9019265268544,6553.158816056229,15105726.302739989,48090147.995179884,0.9882014400888576,41734,FOREX_eurpln-hour-Close
43825,11,2,0.00025099828864803196,3984.090909090909,0.9624220801241142,0.38637763833428407,0.6136223616657159,0,0.3015533611693789,,0.0,0.725757024087743,0.33541435917185686,168280.83785582194,706599.8292247579,14728512.393255299,48260464.12401357,0.5,0.16068628485651631,222.62568447873716,142.98410684825075,197.9210533799263,222.4891978073495,142.8964456239659,2121.5704545454546,6568.845677440875,6.380307728350075,14.431549349127648,0.10003066070997893,1550.367354709091,4875.347250844069,7796.456309090908,14302.441293770136,2320.0292017590623,6498.837140916197,2262.8036363636365,6516.938772172657,199.94581818181817,128.41783519030227,0,0,0.6727272727272727,1,0.0,11,10,,0.09093442963254988,7596.510490909091,14417.366551325595,0.10003066070997893,1337.577219672579,3772.709839377408,,0.31294788707679744,2.029853462820781,2.6445600625475467e-05,1.1136445432646232e-05,2267.9545642915177,6515.19827529257,14728512.393255305,48201334.367208,0.9090655703674501,41715,FOREX_eurhuf-hour-High
43825,11,2,0.00025099828864803196,3984.090909090909,0.9996175969001058,0.4884883057615516,0.5115116942384483,0,0.3826510265725602,,0.0,0.6618261112010397,0.44236066855936246,253581.7166986783,1331649.6352537824,16303824.845951969,48040182.46684656,0.5,0.016279994117905892,0.587489347812173,0.3773221450434608,443.97477771828454,0.5850274954612874,0.3757409963039335,2652.272082727273,6550.754412143961,1.579381623469127,6.626231140481211,0.17153883444170853,1931.1525525256363,4850.962166154036,16097.16786818182,30505.801636308544,2737.007857864295,6567.031053629693,2597.3758645454545,6542.603596954494,0.4956445454545454,0.31833613082286577,0,0,0.6727272727272727,1,0.0,11,2,,0.1464218081370342,16096.672223636364,30506.08931242499,0.17153883444170853,1714.777125090592,3834.0188683599113,,0.8444470166318649,0.6375412348498442,2.5126830932900685e-05,1.577299639441406e-05,2624.6653392257085,6546.219776345926,16303824.845951969,47833045.59380321,0.8535781918629658,41723,FOREX_cadchf-hour-High
43825,11,2,0.00025099828864803196,3984.090909090909,0.9995144093046338,0.4870279520821449,0.5129720479178551,0,0.4074939099897151,,0.0,0.664433501674777,0.4359757004903058,233228.70906613956,1431261.7872656763,16520865.944853436,48039725.51613122,0.5,0.018345246097184367,0.5818212362993848,0.37368178446912165,541.7861139218362,0.5782158438708235,0.3713661870657423,2707.9088254545454,6561.1513843457,0.8700809199434929,3.607237500155588,0.19911450671515302,1978.7416161049086,4858.286364144825,13897.244058181817,23980.325426543037,2896.0478546209824,6612.654497213598,2758.7179327272725,6572.225171805646,0.48205181818181814,0.30963962294312986,0,0,0.6727272727272727,1,0.0,11,2,,0.166051286678706,13896.762006363635,23980.632701906936,0.19911450671515302,1748.5900039932576,3848.328057360382,,0.9330164363596049,0.5104512669641125,2.193340765635322e-05,1.3815374518260768e-05,2788.174430893672,6579.722067833044,16520865.944853438,47802645.998389594,0.8339487133212939,41709,FOREX_audchf-hour-High
43825,11,2,0.00025099828864803196,3984.090909090909,0.9993484651785673,0.48497432972047916,0.5150256702795208,0,0.4293460876564785,,0.0,0.619266715762532,0.41072746688700645,436101.6552241022,2452132.0120683867,18060116.81402056,48423391.23242871,0.5,0.02124950669304471,63.49814368362197,40.78246479387563,673.8220559929406,63.3364854945781,40.67863823801848,2814.1123545454548,6581.409865596422,99.62473985124664,291.71883162488353,0.2259981183635194,2066.341658449091,4873.686822421588,54259.17191818182,117588.35791823047,3300.30747172079,6738.753245120831,3156.9206272727274,6663.5298308186675,53.703909090909086,34.5001631922359,0,0,0.5272727272727272,1,0.0,11,2,,0.18433806298592453,54205.46800909091,117615.56573488908,0.2259981183635194,1953.1670620695716,3958.507391155636,,2.0127280999183075,4.410195009349923,2.1564641011157022e-05,1.3618100036449589e-05,3181.178562048782,6675.038919280422,18060116.81402057,47726228.76457433,0.8156619370140754,41718,FOREX_audjpy-hour-High
43825,11,2,0.00025099828864803196,3984.090909090909,0.9989434918368201,0.48086708499714775,0.5191329150028523,0,0.41151097224551325,,0.0,0.6665977117962106,0.4184320418790779,719190.164941888,3307250.5118770124,18562633.614018142,49030515.1096346,0.5,0.027058027884765353,1.037115372047784,0.6660997726510993,438.8526770052012,1.035217599201688,0.6648809036404312,2986.7369927272725,6647.280140212394,3.6510479365175303,10.88807651862778,0.20386384475108257,2178.375323486727,4913.580953541951,24059.280221818186,45776.75334816228,3201.5118567583468,6750.880752844982,3021.1159190909093,6660.937580755871,0.8825827272727274,0.5668491696402299,0,0,0.6727272727272727,1,0.0,11,2,,0.16934128027844758,24058.39763909091,45777.263567798924,0.20386384475108257,2004.252477231582,4000.020772906328,,0.1774138964591074,1.2669762865119487,1.526380025352975e-05,9.579915011625289e-06,3056.4072342517934,6676.732104928734,18562633.614018142,47751151.276670955,0.8306587197215524,41712,FOREX_eurcad-hour-High
43825,11,2,0.00025099828864803196,3984.090909090909,0.9999419914998072,0.4955162578436965,0.5044837421563034,0,0.06220111921815992,,0.0,0.7031050739300129,0.3724533968185894,829675.9451403512,4196785.018959504,20654982.004901778,50172480.89880385,0.5,0.006340968967628332,1.0657872803258543,0.6845145737475994,100.35714807556914,1.0607386486373356,0.6812720394664771,3066.1284672727274,6682.080868319768,153.68090467901118,504.98547097626766,0.0038840063719818648,2194.696533673636,4919.819463124849,69250.58163272728,170632.3738200483,3210.8924168994868,6756.159842556754,2940.6199636363635,6628.228542018306,0.8724536363636362,0.5603538451955644,0,0,0.6727272727272727,1,0.0,11,2,,0.0038689792319917433,69249.7091790909,170632.76330151138,0.0038840063719818648,2202.8419760891684,4169.258466035596,,1.8833991488282613,6.029104413685577,1.1162168573665436e-05,6.9528348460128835e-06,3006.0047060727757,6654.437137119247,20654982.004901785,48161036.1919003,0.9961310207680083,41804,FOREX_gbpusd-hour-Close
43825,11,2,0.00025099828864803196,3984.090909090909,0.9999598393937477,0.4962692527096406,0.5037307472903594,0,0.05467868555987799,,0.0,0.6547692382429028,0.403835779540396,231602.5190875326,1003104.2107717142,15613258.356065117,48082611.50417351,0.5,0.005276073415812913,6.817505322598239,4.378624071166828,126.38547302985478,6.794261774827356,4.36369567130076,2480.931372727273,6533.2374240565205,1.0472815118752705,5.288503129633539,0.0029987241159342495,1804.94696613,4842.531349839824,9639.945943636363,16818.191253425946,2496.707416162257,6531.184785623021,2378.08256,6531.724730354438,5.847448181818183,3.7556077678980757,0,0,0.6727272727272727,1,0.0,11,2,,0.0029897586545560096,9634.098495454544,16821.873964494567,0.0029987241159342495,1590.2493711936588,3793.7846305281514,,0.5291735989152813,0.939887554574203,3.0925733737719097e-06,1.4088905242317447e-06,2402.506218718595,6530.722225859574,15613258.356065119,47963322.831546426,0.997010241345444,41799,FOREX_eurhkd-hour-Close
43825,11,2,0.00025099828864803196,3984.090909090909,0.9982809250059512,0.4755961209355391,0.524403879064461,0,0.4174166177016907,,0.0,0.6216104908956727,0.40308941715361957,1152172.633852218,5016660.690130602,21045644.974115178,51159962.12445552,0.5,0.034512296747473484,91.43407996389314,58.724643846132686,918.7604340296463,90.94912752617499,58.41317820089366,3106.4081909090905,6691.675767219017,129.6552290289054,323.71594562108703,0.21100068087337645,2295.4501277399995,4957.372942294887,84293.34586363636,179467.7290168428,3745.2832704413213,7021.131416538603,3604.9318454545455,6905.43869824182,68.51018181818182,44.00148502452657,0,0,0.5272727272727272,1,0.0,11,10,,0.17423663273351941,84224.8356818182,179503.0641342301,0.21100068087337645,2245.0469606764914,4195.944474170227,,1.5289525928706909,5.374461900917558,1.2281550903569428e-05,7.708271640593335e-06,3616.3679213801447,6915.138481268348,21045644.974115178,48279776.84944916,0.8257633672664806,41777,FOREX_eurjpy-hour-High
43825,11,2,0.00025099828864803196,3984.090909090909,0.9992221419532503,0.4835824301197946,0.5164175698802054,0,0.385156782921057,,0.0,0.7107919218212999,0.3948602235633775,235466.67432187864,988530.7819716549,15433741.57866624,48121317.36052552,0.5,0.02321794998579447,6.7599378664674985,4.341650469028698,330.643743216034,6.748446601300194,4.334270075734881,2518.368350909091,6535.288020628578,6.361522454051364,15.44688919647276,0.17418541266301296,1839.5349957447272,4843.263055098447,15125.938572727273,26304.85312583679,2466.332371574589,6530.327620997422,2376.4488681818184,6531.798410924888,5.947819090909092,3.8200588822332424,0,0,0.6727272727272727,1,0.0,11,10,,0.1483457474300982,15119.990753636364,26308.612624225058,0.17418541266301296,1551.2390893332852,3785.5169730209564,,0.7939004260855129,1.1296522475972046,3.969988495727039e-06,2.0748107590665753e-06,2395.793787052568,6530.971544749238,15433741.578666234,48005183.14573914,0.8516542525699018,41779,FOREX_eursek-hour-High
